,Clock,Susceptible,Incubated,Infectious-Asymptomatic,Infectious-MildModerateSymptoms,Infectious-SevereSymptoms,Infectious-CriticalSymptoms,Recovered-TemporaryImmunity,Deceased,HealthCareUnit-OccupiedBeds
1424,2000-02-29T08:00,51,0,0,0,7,0,914,27,0
1425,2000-02-29T09:00,51,0,0,0,6,0,914,27,0
1426,2000-02-29T10:00,51,0,0,0,6,0,915,27,0
1427,2000-02-29T11:00,51,0,0,0,6,0,915,27,0
1428,2000-02-29T12:00,51,0,0,0,6,0,915,27,0
1429,2000-02-29T13:00,51,0,0,0,6,0,915,27,0
1430,2000-02-29T14:00,51,0,0,0,6,0,915,27,0
1431,2000-02-29T15:00,51,0,0,0,6,0,915,27,0
1432,2000-02-29T16:00,51,0,0,0,6,0,915,27,0
1433,2000-02-29T17:00,51,0,0,0,6,0,915,27,0
1434,2000-02-29T18:00,51,0,0,0,5,0,915,27,0
1435,2000-02-29T19:00,51,0,0,0,5,0,915,27,0
1436,2000-02-29T20:00,51,0,0,0,5,0,915,27,0
1437,2000-02-29T21:00,51,0,0,0,5,0,915,27,0
1438,2000-02-29T22:00,51,0,0,0,5,0,915,27,0
1439,2000-02-29T23:00,51,0,0,0,5,0,915,27,0
1440,2000-03-01T00:00,51,0,0,0,5,0,915,27,0
1441,2000-03-01T01:00,51,0,0,0,5,0,915,27,0
1442,2000-03-01T02:00,51,0,0,0,5,0,915,27,0
1443,2000-03-01T03:00,51,0,0,0,5,0,915,27,0
1444,2000-03-01T04:00,51,0,0,0,5,0,915,27,0
1445,2000-03-01T05:00,51,0,0,0,5,0,915,27,0
1446,2000-03-01T06:00,51,0,0,0,5,0,915,27,0
1447,2000-03-01T07:00,51,0,0,0,5,0,915,27,0
1448,2000-03-01T08:00,51,0,0,0,5,0,915,27,0
1449,2000-03-01T09:00,51,0,0,0,4,0,916,27,0
1450,2000-03-01T10:00,51,0,0,0,4,0,916,27,0
1451,2000-03-01T11:00,51,0,0,0,4,0,916,27,0
1452,2000-03-01T12:00,51,0,0,0,4,0,916,27,0
1453,2000-03-01T13:00,51,0,0,0,4,0,916,27,0
1454,2000-03-01T14:00,51,0,0,0,4,0,916,27,0
1455,2000-03-01T15:00,51,0,0,0,4,0,916,27,0
1456,2000-03-01T16:00,51,0,0,0,4,0,916,27,0
1457,2000-03-01T17:00,51,0,0,0,4,0,916,27,0
1458,2000-03-01T18:00,51,0,0,0,3,1,917,27,0
1459,2000-03-01T19:00,51,0,0,0,3,1,917,27,0
1460,2000-03-01T20:00,51,0,0,0,3,1,917,27,0
1461,2000-03-01T21:00,51,0,0,0,3,1,917,27,0
1462,2000-03-01T22:00,51,0,0,0,3,1,917,27,0
1463,2000-03-01T23:00,51,0,0,0,3,1,917,27,0
1464,2000-03-02T00:00,51,0,0,0,3,1,917,27,0
1465,2000-03-02T01:00,51,0,0,0,3,1,917,27,0
1466,2000-03-02T02:00,51,0,0,0,3,1,917,27,0
1467,2000-03-02T03:00,51,0,0,0,3,1,917,27,0
1468,2000-03-02T04:00,51,0,0,0,3,1,917,27,0
1469,2000-03-02T05:00,51,0,0,0,3,1,917,27,0
1470,2000-03-02T06:00,51,0,0,0,3,1,917,27,0
1471,2000-03-02T07:00,51,0,0,0,3,1,917,27,0
1472,2000-03-02T08:00,51,0,0,0,3,1,917,27,0
1473,2000-03-02T09:00,51,0,0,0,3,1,918,27,0
1474,2000-03-02T10:00,51,0,0,0,3,1,918,27,0
1475,2000-03-02T11:00,51,0,0,0,3,1,918,27,0
1476,2000-03-02T12:00,51,0,0,0,3,1,918,27,0
1477,2000-03-02T13:00,51,0,0,0,3,1,918,27,0
1478,2000-03-02T14:00,51,0,0,0,3,1,918,27,0
1479,2000-03-02T15:00,51,0,0,0,3,1,918,27,0
1480,2000-03-02T16:00,51,0,0,0,3,1,918,27,0
1481,2000-03-02T17:00,51,0,0,0,3,1,918,27,0
1482,2000-03-02T18:00,51,0,0,0,3,0,918,28,0
1483,2000-03-02T19:00,51,0,0,0,3,0,918,28,0
1484,2000-03-02T20:00,51,0,0,0,3,0,918,28,0
1485,2000-03-02T21:00,51,0,0,0,3,0,918,28,0
1486,2000-03-02T22:00,51,0,0,0,3,0,918,28,0
1487,2000-03-02T23:00,51,0,0,0,3,0,918,28,0
1488,2000-03-03T00:00,51,0,0,0,3,0,918,28,0
1489,2000-03-03T01:00,51,0,0,0,3,0,918,28,0
1490,2000-03-03T02:00,51,0,0,0,3,0,918,28,0
1491,2000-03-03T03:00,51,0,0,0,3,0,918,28,0
1492,2000-03-03T04:00,51,0,0,0,3,0,918,28,0
1493,2000-03-03T05:00,51,0,0,0,3,0,918,28,0
1494,2000-03-03T06:00,51,0,0,0,3,0,918,28,0
1495,2000-03-03T07:00,51,0,0,0,3,0,918,28,0
1496,2000-03-03T08:00,51,0,0,0,3,0,918,28,0
1497,2000-03-03T09:00,51,0,0,0,3,0,918,28,0
1498,2000-03-03T10:00,51,0,0,0,3,0,918,28,0
1499,2000-03-03T11:00,51,0,0,0,3,0,918,28,0
1500,2000-03-03T12:00,51,0,0,0,3,0,918,28,0
1501,2000-03-03T13:00,51,0,0,0,3,0,918,28,0
1502,2000-03-03T14:00,51,0,0,0,3,0,918,28,0
1503,2000-03-03T15:00,51,0,0,0,3,0,918,28,0
1504,2000-03-03T16:00,51,0,0,0,3,0,918,28,0
1505,2000-03-03T17:00,51,0,0,0,3,0,918,28,0
1506,2000-03-03T18:00,51,0,0,0,3,0,918,28,0
1507,2000-03-03T19:00,51,0,0,0,3,0,918,28,0
1508,2000-03-03T20:00,51,0,0,0,3,0,918,28,0
1509,2000-03-03T21:00,51,0,0,0,3,0,918,28,0
1510,2000-03-03T22:00,51,0,0,0,3,0,918,28,0
1511,2000-03-03T23:00,51,0,0,0,3,0,918,28,0
1512,2000-03-04T00:00,51,0,0,0,3,0,918,28,0
1513,2000-03-04T01:00,51,0,0,0,3,0,918,28,0
1514,2000-03-04T02:00,51,0,0,0,3,0,918,28,0
1515,2000-03-04T03:00,51,0,0,0,3,0,918,28,0
1516,2000-03-04T04:00,51,0,0,0,3,0,918,28,0
1517,2000-03-04T05:00,51,0,0,0,3,0,918,28,0
1518,2000-03-04T06:00,51,0,0,0,3,0,918,28,0
1519,2000-03-04T07:00,51,0,0,0,3,0,918,28,0
1520,2000-03-04T08:00,51,0,0,0,3,0,918,28,0
1521,2000-03-04T09:00,51,0,0,0,3,0,918,28,0
1522,2000-03-04T10:00,51,0,0,0,3,0,918,28,0
1523,2000-03-04T11:00,51,0,0,0,3,0,918,28,0
1524,2000-03-04T12:00,51,0,0,0,3,0,918,28,0
1525,2000-03-04T13:00,51,0,0,0,3,0,918,28,0
1526,2000-03-04T14:00,51,0,0,0,3,0,918,28,0
1527,2000-03-04T15:00,51,0,0,0,3,0,918,28,0
1528,2000-03-04T16:00,51,0,0,0,3,0,918,28,0
1529,2000-03-04T17:00,51,0,0,0,3,0,918,28,0
1530,2000-03-04T18:00,51,0,0,0,3,0,918,28,0
1531,2000-03-04T19:00,51,0,0,0,3,0,918,28,0
1532,2000-03-04T20:00,51,0,0,0,3,0,918,28,0
1533,2000-03-04T21:00,51,0,0,0,3,0,918,28,0
1534,2000-03-04T22:00,51,0,0,0,3,0,918,28,0
1535,2000-03-04T23:00,51,0,0,0,3,0,918,28,0
1536,2000-03-05T00:00,51,0,0,0,3,0,918,28,0
1537,2000-03-05T01:00,51,0,0,0,3,0,918,28,0
1538,2000-03-05T02:00,51,0,0,0,3,0,918,28,0
1539,2000-03-05T03:00,51,0,0,0,3,0,918,28,0
1540,2000-03-05T04:00,51,0,0,0,3,0,918,28,0
1541,2000-03-05T05:00,51,0,0,0,3,0,918,28,0
1542,2000-03-05T06:00,51,0,0,0,3,0,918,28,0
1543,2000-03-05T07:00,51,0,0,0,3,0,918,28,0
1544,2000-03-05T08:00,51,0,0,0,3,0,918,28,0
1545,2000-03-05T09:00,51,0,0,0,3,0,918,28,0
1546,2000-03-05T10:00,51,0,0,0,3,0,918,28,0
1547,2000-03-05T11:00,51,0,0,0,3,0,918,28,0
1548,2000-03-05T12:00,51,0,0,0,3,0,918,28,0
1549,2000-03-05T13:00,51,0,0,0,3,0,918,28,0
1550,2000-03-05T14:00,51,0,0,0,3,0,918,28,0
1551,2000-03-05T15:00,51,0,0,0,3,0,918,28,0
1552,2000-03-05T16:00,51,0,0,0,3,0,918,28,0
1553,2000-03-05T17:00,51,0,0,0,3,0,918,28,0
1554,2000-03-05T18:00,51,0,0,0,3,0,918,28,0
1555,2000-03-05T19:00,51,0,0,0,3,0,918,28,0
1556,2000-03-05T20:00,51,0,0,0,3,0,918,28,0
1557,2000-03-05T21:00,51,0,0,0,2,0,918,28,0
1558,2000-03-05T22:00,51,0,0,0,2,0,918,28,0
1559,2000-03-05T23:00,51,0,0,0,2,0,918,28,0
1560,2000-03-06T00:00,51,0,0,0,2,0,918,28,0
1561,2000-03-06T01:00,51,0,0,0,2,0,918,28,0
1562,2000-03-06T02:00,51,0,0,0,2,0,918,28,0
1563,2000-03-06T03:00,51,0,0,0,2,0,918,28,0
1564,2000-03-06T04:00,51,0,0,0,2,0,918,28,0
1565,2000-03-06T05:00,51,0,0,0,2,0,918,28,0
1566,2000-03-06T06:00,51,0,0,0,2,0,918,28,0
1567,2000-03-06T07:00,51,0,0,0,2,0,918,28,0
1568,2000-03-06T08:00,51,0,0,0,2,0,918,28,0
1569,2000-03-06T09:00,51,0,0,0,2,0,918,28,0
1570,2000-03-06T10:00,51,0,0,0,2,0,918,28,0
1571,2000-03-06T11:00,51,0,0,0,2,0,918,28,0
1572,2000-03-06T12:00,51,0,0,0,2,0,918,28,0
1573,2000-03-06T13:00,51,0,0,0,2,0,918,28,0
1574,2000-03-06T14:00,51,0,0,0,2,0,918,28,0
1575,2000-03-06T15:00,51,0,0,0,2,0,918,28,0
1576,2000-03-06T16:00,51,0,0,0,2,0,918,28,0
1577,2000-03-06T17:00,51,0,0,0,2,0,918,28,0
1578,2000-03-06T18:00,51,0,0,0,2,0,918,28,0
1579,2000-03-06T19:00,51,0,0,0,2,0,918,28,0
1580,2000-03-06T20:00,51,0,0,0,2,0,918,28,0
1581,2000-03-06T21:00,51,0,0,0,2,0,919,28,0
1582,2000-03-06T22:00,51,0,0,0,2,0,919,28,0
1583,2000-03-06T23:00,51,0,0,0,2,0,919,28,0
1584,2000-03-07T00:00,51,0,0,0,2,0,919,28,0
1585,2000-03-07T01:00,51,0,0,0,1,0,919,28,0
1586,2000-03-07T02:00,51,0,0,0,1,0,919,28,0
1587,2000-03-07T03:00,51,0,0,0,1,0,919,28,0
1588,2000-03-07T04:00,51,0,0,0,1,0,919,28,0
1589,2000-03-07T05:00,51,0,0,0,1,0,919,28,0
1590,2000-03-07T06:00,51,0,0,0,1,0,919,28,0
1591,2000-03-07T07:00,51,0,0,0,1,0,919,28,0
1592,2000-03-07T08:00,51,0,0,0,1,0,919,28,0
1593,2000-03-07T09:00,51,0,0,0,1,0,919,28,0
1594,2000-03-07T10:00,51,0,0,0,1,0,919,28,0
1595,2000-03-07T11:00,51,0,0,0,1,0,919,28,0
1596,2000-03-07T12:00,51,0,0,0,1,0,919,28,0
1597,2000-03-07T13:00,51,0,0,0,1,0,919,28,0
1598,2000-03-07T14:00,51,0,0,0,1,0,919,28,0
1599,2000-03-07T15:00,51,0,0,0,1,0,919,28,0
1600,2000-03-07T16:00,51,0,0,0,1,0,919,28,0
1601,2000-03-07T17:00,51,0,0,0,1,0,919,28,0
1602,2000-03-07T18:00,51,0,0,0,1,0,919,28,0
1603,2000-03-07T19:00,51,0,0,0,1,0,919,28,0
1604,2000-03-07T20:00,51,0,0,0,1,0,919,28,0
1605,2000-03-07T21:00,51,0,0,0,1,0,919,28,0
1606,2000-03-07T22:00,51,0,0,0,1,0,919,28,0
1607,2000-03-07T23:00,51,0,0,0,0,0,919,28,0
1608,2000-03-08T00:00,51,0,0,0,0,0,919,28,0
1609,2000-03-08T01:00,53,0,0,0,0,0,918,28,0
1610,2000-03-08T02:00,53,0,0,0,0,0,918,28,0
1611,2000-03-08T03:00,53,0,0,0,0,0,918,28,0
1612,2000-03-08T04:00,53,0,0,0,0,0,918,28,0
1613,2000-03-08T05:00,53,0,0,0,0,0,918,28,0
1614,2000-03-08T06:00,53,0,0,0,0,0,918,28,0
1615,2000-03-08T07:00,53,0,0,0,0,0,918,28,0
1616,2000-03-08T08:00,53,0,0,0,0,0,918,28,0
1617,2000-03-08T09:00,53,0,0,0,0,0,918,28,0
1618,2000-03-08T10:00,53,0,0,0,0,0,918,28,0
1619,2000-03-08T11:00,53,0,0,0,0,0,918,28,0
1620,2000-03-08T12:00,53,0,0,0,0,0,918,28,0
1621,2000-03-08T13:00,53,0,0,0,0,0,918,28,0
1622,2000-03-08T14:00,53,0,0,0,0,0,918,28,0
1623,2000-03-08T15:00,53,0,0,0,0,0,918,28,0
1624,2000-03-08T16:00,53,0,0,0,0,0,918,28,0
1625,2000-03-08T17:00,53,0,0,0,0,0,918,28,0
1626,2000-03-08T18:00,53,0,0,0,0,0,918,28,0
1627,2000-03-08T19:00,53,0,0,0,0,0,918,28,0
1628,2000-03-08T20:00,53,0,0,0,0,0,918,28,0
1629,2000-03-08T21:00,53,0,0,0,0,0,918,28,0
1630,2000-03-08T22:00,53,0,0,0,0,0,918,28,0
1631,2000-03-08T23:00,53,0,0,0,0,0,919,28,0
1632,2000-03-09T00:00,53,0,0,0,0,0,919,28,0
1633,2000-03-09T01:00,53,0,0,0,0,0,919,28,0
1634,2000-03-09T02:00,53,0,0,0,0,0,919,28,0
1635,2000-03-09T03:00,53,0,0,0,0,0,919,28,0
1636,2000-03-09T04:00,53,0,0,0,0,0,919,28,0
1637,2000-03-09T05:00,53,0,0,0,0,0,919,28,0
1638,2000-03-09T06:00,53,0,0,0,0,0,919,28,0
1639,2000-03-09T07:00,53,0,0,0,0,0,919,28,0
1640,2000-03-09T08:00,53,0,0,0,0,0,919,28,0
1641,2000-03-09T09:00,53,0,0,0,0,0,919,28,0
1642,2000-03-09T10:00,53,0,0,0,0,0,919,28,0
1643,2000-03-09T11:00,53,0,0,0,0,0,919,28,0
1644,2000-03-09T12:00,53,0,0,0,0,0,919,28,0
1645,2000-03-09T13:00,53,0,0,0,0,0,919,28,0
1646,2000-03-09T14:00,53,0,0,0,0,0,919,28,0
1647,2000-03-09T15:00,53,0,0,0,0,0,919,28,0
1648,2000-03-09T16:00,53,0,0,0,0,0,919,28,0
1649,2000-03-09T17:00,53,0,0,0,0,0,919,28,0
1650,2000-03-09T18:00,53,0,0,0,0,0,919,28,0
1651,2000-03-09T19:00,53,0,0,0,0,0,919,28,0
1652,2000-03-09T20:00,53,0,0,0,0,0,919,28,0
1653,2000-03-09T21:00,53,0,0,0,0,0,919,28,0
1654,2000-03-09T22:00,53,0,0,0,0,0,919,28,0
1655,2000-03-09T23:00,53,0,0,0,0,0,919,28,0
1656,2000-03-10T00:00,53,0,0,0,0,0,919,28,0
1657,2000-03-10T01:00,54,0,0,0,0,0,918,28,0
1658,2000-03-10T02:00,54,0,0,0,0,0,918,28,0
1659,2000-03-10T03:00,54,0,0,0,0,0,918,28,0
1660,2000-03-10T04:00,54,0,0,0,0,0,918,28,0
1661,2000-03-10T05:00,54,0,0,0,0,0,918,28,0
1662,2000-03-10T06:00,54,0,0,0,0,0,918,28,0
1663,2000-03-10T07:00,54,0,0,0,0,0,918,28,0
1664,2000-03-10T08:00,54,0,0,0,0,0,918,28,0
1665,2000-03-10T09:00,54,0,0,0,0,0,918,28,0
1666,2000-03-10T10:00,54,0,0,0,0,0,918,28,0
1667,2000-03-10T11:00,54,0,0,0,0,0,918,28,0
1668,2000-03-10T12:00,54,0,0,0,0,0,918,28,0
1669,2000-03-10T13:00,54,0,0,0,0,0,918,28,0
1670,2000-03-10T14:00,54,0,0,0,0,0,918,28,0
1671,2000-03-10T15:00,54,0,0,0,0,0,918,28,0
1672,2000-03-10T16:00,54,0,0,0,0,0,918,28,0
1673,2000-03-10T17:00,54,0,0,0,0,0,918,28,0
1674,2000-03-10T18:00,54,0,0,0,0,0,918,28,0
1675,2000-03-10T19:00,54,0,0,0,0,0,918,28,0
1676,2000-03-10T20:00,54,0,0,0,0,0,918,28,0
1677,2000-03-10T21:00,54,0,0,0,0,0,918,28,0
1678,2000-03-10T22:00,54,0,0,0,0,0,918,28,0
1679,2000-03-10T23:00,54,0,0,0,0,0,918,28,0
1680,2000-03-11T00:00,54,0,0,0,0,0,918,28,0
1681,2000-03-11T01:00,54,0,0,0,0,0,918,28,0
1682,2000-03-11T02:00,54,0,0,0,0,0,918,28,0
1683,2000-03-11T03:00,54,0,0,0,0,0,918,28,0
1684,2000-03-11T04:00,54,0,0,0,0,0,918,28,0
1685,2000-03-11T05:00,54,0,0,0,0,0,918,28,0
1686,2000-03-11T06:00,54,0,0,0,0,0,918,28,0
1687,2000-03-11T07:00,54,0,0,0,0,0,918,28,0
1688,2000-03-11T08:00,54,0,0,0,0,0,918,28,0
1689,2000-03-11T09:00,54,0,0,0,0,0,918,28,0
1690,2000-03-11T10:00,54,0,0,0,0,0,918,28,0
1691,2000-03-11T11:00,54,0,0,0,0,0,918,28,0
1692,2000-03-11T12:00,54,0,0,0,0,0,918,28,0
1693,2000-03-11T13:00,54,0,0,0,0,0,918,28,0
1694,2000-03-11T14:00,54,0,0,0,0,0,918,28,0
1695,2000-03-11T15:00,54,0,0,0,0,0,918,28,0
1696,2000-03-11T16:00,54,0,0,0,0,0,918,28,0
1697,2000-03-11T17:00,54,0,0,0,0,0,918,28,0
1698,2000-03-11T18:00,54,0,0,0,0,0,918,28,0
1699,2000-03-11T19:00,54,0,0,0,0,0,918,28,0
1700,2000-03-11T20:00,54,0,0,0,0,0,918,28,0
1701,2000-03-11T21:00,54,0,0,0,0,0,918,28,0
1702,2000-03-11T22:00,54,0,0,0,0,0,918,28,0
1703,2000-03-11T23:00,54,0,0,0,0,0,918,28,0
1704,2000-03-12T00:00,54,0,0,0,0,0,918,28,0
1705,2000-03-12T01:00,54,0,0,0,0,0,918,28,0
1706,2000-03-12T02:00,54,0,0,0,0,0,918,28,0
1707,2000-03-12T03:00,54,0,0,0,0,0,918,28,0
1708,2000-03-12T04:00,54,0,0,0,0,0,918,28,0
1709,2000-03-12T05:00,54,0,0,0,0,0,918,28,0
1710,2000-03-12T06:00,54,0,0,0,0,0,918,28,0
1711,2000-03-12T07:00,54,0,0,0,0,0,918,28,0
1712,2000-03-12T08:00,54,0,0,0,0,0,918,28,0
1713,2000-03-12T09:00,54,0,0,0,0,0,918,28,0
1714,2000-03-12T10:00,54,0,0,0,0,0,918,28,0
1715,2000-03-12T11:00,54,0,0,0,0,0,918,28,0
1716,2000-03-12T12:00,54,0,0,0,0,0,918,28,0
1717,2000-03-12T13:00,54,0,0,0,0,0,918,28,0
1718,2000-03-12T14:00,54,0,0,0,0,0,918,28,0
1719,2000-03-12T15:00,54,0,0,0,0,0,918,28,0
1720,2000-03-12T16:00,54,0,0,0,0,0,918,28,0
1721,2000-03-12T17:00,55,0,0,0,0,0,917,28,0
1722,2000-03-12T18:00,55,0,0,0,0,0,917,28,0
1723,2000-03-12T19:00,55,0,0,0,0,0,917,28,0
1724,2000-03-12T20:00,55,0,0,0,0,0,917,28,0
1725,2000-03-12T21:00,55,0,0,0,0,0,917,28,0
1726,2000-03-12T22:00,55,0,0,0,0,0,917,28,0
1727,2000-03-12T23:00,55,0,0,0,0,0,917,28,0
1728,2000-03-13T00:00,55,0,0,0,0,0,917,28,0
1729,2000-03-13T01:00,55,0,0,0,0,0,917,28,0
1730,2000-03-13T02:00,55,0,0,0,0,0,917,28,0
1731,2000-03-13T03:00,55,0,0,0,0,0,917,28,0
1732,2000-03-13T04:00,55,0,0,0,0,0,917,28,0
1733,2000-03-13T05:00,55,0,0,0,0,0,917,28,0
1734,2000-03-13T06:00,55,0,0,0,0,0,917,28,0
1735,2000-03-13T07:00,55,0,0,0,0,0,917,28,0
1736,2000-03-13T08:00,55,0,0,0,0,0,917,28,0
1737,2000-03-13T09:00,55,0,0,0,0,0,917,28,0
1738,2000-03-13T10:00,55,0,0,0,0,0,917,28,0
1739,2000-03-13T11:00,55,0,0,0,0,0,917,28,0
1740,2000-03-13T12:00,55,0,0,0,0,0,917,28,0
1741,2000-03-13T13:00,55,0,0,0,0,0,917,28,0
1742,2000-03-13T14:00,55,0,0,0,0,0,917,28,0
1743,2000-03-13T15:00,55,0,0,0,0,0,917,28,0
1744,2000-03-13T16:00,55,0,0,0,0,0,917,28,0
1745,2000-03-13T17:00,55,0,0,0,0,0,917,28,0
1746,2000-03-13T18:00,55,0,0,0,0,0,917,28,0
1747,2000-03-13T19:00,55,0,0,0,0,0,917,28,0
1748,2000-03-13T20:00,55,0,0,0,0,0,917,28,0
1749,2000-03-13T21:00,55,0,0,0,0,0,917,28,0
1750,2000-03-13T22:00,55,0,0,0,0,0,917,28,0
1751,2000-03-13T23:00,55,0,0,0,0,0,917,28,0
1752,2000-03-14T00:00,55,0,0,0,0,0,917,28,0
1753,2000-03-14T01:00,58,0,0,0,0,0,914,28,0
1754,2000-03-14T02:00,58,0,0,0,0,0,914,28,0
1755,2000-03-14T03:00,58,0,0,0,0,0,914,28,0
1756,2000-03-14T04:00,58,0,0,0,0,0,914,28,0
1757,2000-03-14T05:00,58,0,0,0,0,0,914,28,0
1758,2000-03-14T06:00,58,0,0,0,0,0,914,28,0
1759,2000-03-14T07:00,58,0,0,0,0,0,914,28,0
1760,2000-03-14T08:00,58,0,0,0,0,0,914,28,0
1761,2000-03-14T09:00,59,0,0,0,0,0,913,28,0
1762,2000-03-14T10:00,59,0,0,0,0,0,913,28,0
1763,2000-03-14T11:00,59,0,0,0,0,0,913,28,0
1764,2000-03-14T12:00,59,0,0,0,0,0,913,28,0
1765,2000-03-14T13:00,59,0,0,0,0,0,913,28,0
1766,2000-03-14T14:00,59,0,0,0,0,0,913,28,0
1767,2000-03-14T15:00,59,0,0,0,0,0,913,28,0
1768,2000-03-14T16:00,59,0,0,0,0,0,913,28,0
1769,2000-03-14T17:00,59,0,0,0,0,0,913,28,0
1770,2000-03-14T18:00,59,0,0,0,0,0,913,28,0
1771,2000-03-14T19:00,59,0,0,0,0,0,913,28,0
1772,2000-03-14T20:00,59,0,0,0,0,0,913,28,0
1773,2000-03-14T21:00,59,0,0,0,0,0,913,28,0
1774,2000-03-14T22:00,59,0,0,0,0,0,913,28,0
1775,2000-03-14T23:00,59,0,0,0,0,0,913,28,0
1776,2000-03-15T00:00,59,0,0,0,0,0,913,28,0
1777,2000-03-15T01:00,61,0,0,0,0,0,911,28,0
1778,2000-03-15T02:00,62,0,0,0,0,0,910,28,0
1779,2000-03-15T03:00,62,0,0,0,0,0,910,28,0
1780,2000-03-15T04:00,62,0,0,0,0,0,910,28,0
1781,2000-03-15T05:00,62,0,0,0,0,0,910,28,0
1782,2000-03-15T06:00,62,0,0,0,0,0,910,28,0
1783,2000-03-15T07:00,62,0,0,0,0,0,910,28,0
1784,2000-03-15T08:00,63,0,0,0,0,0,909,28,0
1785,2000-03-15T09:00,63,0,0,0,0,0,909,28,0
1786,2000-03-15T10:00,63,0,0,0,0,0,909,28,0
1787,2000-03-15T11:00,63,0,0,0,0,0,909,28,0
1788,2000-03-15T12:00,63,0,0,0,0,0,909,28,0
1789,2000-03-15T13:00,63,0,0,0,0,0,909,28,0
1790,2000-03-15T14:00,63,0,0,0,0,0,909,28,0
1791,2000-03-15T15:00,64,0,0,0,0,0,908,28,0
1792,2000-03-15T16:00,64,0,0,0,0,0,908,28,0
1793,2000-03-15T17:00,64,0,0,0,0,0,908,28,0
